epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,313.871,0.64672,1.03562,0.47881,0.95727,0.7129,0.70952,0.70663,0.52334,0.67009,0.69705,0.66063,0.45197,0.86255,1.97442,0.78205,1.09246,0.000643795,0.000643795,0.000643795
126,316.387,0.60639,1.04673,0.44646,0.92492,0.74083,0.70886,0.71958,0.53017,0.68843,0.67179,0.66693,0.43914,0.84903,1.86932,0.77063,1.07727,0.000635544,0.000635544,0.000635544
127,318.803,0.60734,1.03072,0.43148,0.9291,0.77748,0.71419,0.76368,0.57056,0.75409,0.68687,0.7108,0.46975,0.82764,1.77741,0.74312,1.07456,0.000627292,0.000627292,0.000627292
128,321.26,0.58886,0.99058,0.44599,0.92703,0.73031,0.73442,0.74824,0.56379,0.7051,0.69108,0.69742,0.46759,0.80826,1.85864,0.73402,1.09753,0.00061904,0.00061904,0.00061904
129,323.825,0.59041,1.04988,0.44927,0.94826,0.72282,0.74733,0.75304,0.57705,0.71799,0.68257,0.68046,0.46324,0.77063,1.87148,0.6871,1.03668,0.000610789,0.000610789,0.000610789
130,326.432,0.57247,1.00658,0.44668,0.92377,0.78188,0.69339,0.76302,0.56986,0.74708,0.67053,0.68611,0.46107,0.79539,1.90792,0.71649,1.05786,0.000602537,0.000602537,0.000602537
131,329.203,0.60186,0.96644,0.46909,0.9281,0.74049,0.71779,0.74511,0.56914,0.69649,0.67309,0.66312,0.45257,0.80731,1.84025,0.74434,1.05979,0.000594286,0.000594286,0.000594286
132,331.889,0.57541,0.96281,0.4561,0.92256,0.75422,0.74412,0.74798,0.56882,0.73261,0.68465,0.66373,0.44934,0.8266,1.81258,0.68178,1.08717,0.000586034,0.000586034,0.000586034
133,334.264,0.58554,0.95861,0.43251,0.9269,0.75127,0.71595,0.74398,0.56419,0.71796,0.68682,0.66782,0.45978,0.82624,1.80402,0.69154,1.11162,0.000577782,0.000577782,0.000577782
134,336.734,0.57265,1.01988,0.42025,0.90327,0.76122,0.73177,0.75973,0.58388,0.77817,0.66452,0.68285,0.47446,0.80443,1.78989,0.70927,1.10479,0.000569531,0.000569531,0.000569531
135,339.393,0.55777,0.94343,0.41266,0.91447,0.80898,0.69961,0.7623,0.58492,0.80372,0.6902,0.71729,0.47342,0.80144,1.79667,0.66499,1.10679,0.000561279,0.000561279,0.000561279
136,341.913,0.59228,0.95143,0.42891,0.93092,0.70892,0.7668,0.76543,0.56834,0.70012,0.74595,0.7159,0.4682,0.80831,1.92397,0.70267,1.0948,0.000553027,0.000553027,0.000553027
137,344.327,0.56567,0.97124,0.43331,0.93453,0.74758,0.73386,0.75714,0.55789,0.73867,0.69643,0.70136,0.46285,0.85461,1.96651,0.74505,1.17089,0.000544776,0.000544776,0.000544776
138,346.716,0.53623,0.97755,0.41271,0.91574,0.73846,0.77151,0.74916,0.54516,0.706,0.73983,0.68423,0.4497,0.89756,2.02471,0.75781,1.21539,0.000536524,0.000536524,0.000536524
139,349.304,0.60247,0.93662,0.45124,0.94461,0.68574,0.78021,0.74149,0.53732,0.70643,0.67309,0.65804,0.43645,0.89687,2.11544,0.74685,1.1642,0.000528272,0.000528272,0.000528272
140,351.816,0.56428,0.99711,0.43111,0.92845,0.7761,0.70885,0.75945,0.57319,0.74102,0.69498,0.70049,0.47701,0.78669,2.03161,0.72671,1.07448,0.000520021,0.000520021,0.000520021
141,354.243,0.53959,0.94441,0.41423,0.90099,0.77837,0.68344,0.75062,0.55874,0.77134,0.67941,0.69358,0.46595,0.84297,1.98657,0.74976,1.124,0.000511769,0.000511769,0.000511769
142,356.691,0.55766,0.90716,0.40753,0.9059,0.75239,0.70002,0.74495,0.55351,0.7265,0.67717,0.67217,0.44897,0.83258,1.95522,0.73781,1.11789,0.000503517,0.000503517,0.000503517
143,359.141,0.56969,0.93353,0.41445,0.92114,0.7715,0.68199,0.74629,0.56223,0.74741,0.66196,0.67871,0.45218,0.83469,2.01643,0.72659,1.11921,0.000495266,0.000495266,0.000495266
144,361.737,0.54634,0.94219,0.41162,0.91568,0.72879,0.7202,0.73867,0.55783,0.71098,0.6791,0.68253,0.45097,0.85758,2.07078,0.73468,1.17829,0.000487014,0.000487014,0.000487014
145,364.137,0.55049,0.9302,0.41276,0.91008,0.73423,0.75084,0.73735,0.56185,0.74066,0.66817,0.66542,0.43521,0.83187,2.00635,0.74188,1.14935,0.000478762,0.000478762,0.000478762
146,366.572,0.53081,0.93705,0.38971,0.9044,0.70014,0.77187,0.73984,0.56539,0.71242,0.67564,0.67769,0.43974,0.84816,1.94316,0.7491,1.16179,0.000470511,0.000470511,0.000470511
147,369.123,0.52798,0.90319,0.41629,0.89374,0.69839,0.7732,0.72439,0.55046,0.71852,0.67643,0.66604,0.44366,0.86272,1.8939,0.75349,1.18822,0.000462259,0.000462259,0.000462259
148,371.712,0.52947,0.94777,0.39622,0.88342,0.77358,0.71247,0.74326,0.56132,0.76792,0.6457,0.67063,0.45192,0.81353,1.89799,0.70046,1.13251,0.000454007,0.000454007,0.000454007
149,374.038,0.58129,0.93284,0.41551,0.93846,0.75928,0.69962,0.73544,0.56414,0.74018,0.67222,0.68226,0.45326,0.79891,1.9603,0.70648,1.09904,0.000445756,0.000445756,0.000445756
150,376.404,0.53248,0.91257,0.40102,0.89705,0.75705,0.73298,0.7519,0.56845,0.72348,0.70302,0.69099,0.46643,0.77346,1.98648,0.66136,1.06425,0.000437504,0.000437504,0.000437504
151,378.817,0.53791,1.04803,0.40883,0.90753,0.76465,0.74327,0.77038,0.58424,0.71528,0.73699,0.72174,0.49143,0.77494,2.01812,0.65296,1.04755,0.000429253,0.000429253,0.000429253
152,381.431,0.55082,0.94299,0.41227,0.91181,0.74914,0.7929,0.77754,0.59433,0.70043,0.74067,0.70718,0.4802,0.78346,1.85927,0.62665,1.04953,0.000421001,0.000421001,0.000421001
153,383.992,0.54023,0.89912,0.3817,0.91199,0.73071,0.76807,0.77677,0.60082,0.71191,0.70643,0.70461,0.48343,0.78953,1.80222,0.66243,1.05621,0.000412749,0.000412749,0.000412749
154,386.765,0.51441,0.87217,0.38817,0.89224,0.76085,0.74895,0.77472,0.58627,0.76012,0.68507,0.70919,0.47438,0.8079,1.93188,0.69375,1.05767,0.000404498,0.000404498,0.000404498
155,389.407,0.54813,0.90103,0.41621,0.92892,0.72796,0.7549,0.78059,0.60211,0.69893,0.72243,0.7121,0.47708,0.80028,1.94222,0.6949,1.0437,0.000396246,0.000396246,0.000396246
156,391.857,0.56704,0.98397,0.41074,0.90752,0.78194,0.75176,0.78173,0.60134,0.7469,0.70949,0.719,0.47573,0.77493,1.89228,0.69407,1.03905,0.000387994,0.000387994,0.000387994
157,394.326,0.5221,0.85093,0.39153,0.89402,0.78399,0.72873,0.76177,0.59447,0.76325,0.70049,0.70891,0.47428,0.77278,1.88299,0.69835,1.03985,0.000379743,0.000379743,0.000379743
158,396.79,0.51319,0.85987,0.38295,0.89278,0.76717,0.72701,0.75094,0.58796,0.73257,0.70818,0.69407,0.46827,0.75078,1.88554,0.6701,1.03004,0.000371491,0.000371491,0.000371491
159,399.097,0.52026,0.88215,0.38678,0.90252,0.73379,0.72188,0.741,0.58657,0.70974,0.67692,0.68072,0.47444,0.74882,1.93283,0.65172,1.02916,0.000363239,0.000363239,0.000363239
160,401.661,0.52876,0.91732,0.40207,0.90253,0.78767,0.70043,0.75207,0.59375,0.76306,0.68554,0.70812,0.49015,0.75906,1.88603,0.63954,1.04297,0.000354988,0.000354988,0.000354988
161,404.113,0.51598,0.92909,0.38988,0.89316,0.79725,0.71792,0.75035,0.58978,0.77452,0.69943,0.71706,0.48658,0.76554,1.89698,0.65958,1.03738,0.000346736,0.000346736,0.000346736
162,406.509,0.50169,0.84999,0.37596,0.89407,0.81712,0.72789,0.76839,0.59555,0.7924,0.70478,0.72285,0.49785,0.78622,1.9678,0.67781,1.04894,0.000338484,0.000338484,0.000338484
163,409.002,0.5049,0.87685,0.37109,0.87899,0.81355,0.73508,0.77729,0.60207,0.79787,0.72138,0.73205,0.49811,0.77244,1.92158,0.68238,1.04162,0.000330233,0.000330233,0.000330233
164,411.747,0.51263,0.86113,0.37905,0.89233,0.8196,0.71231,0.76342,0.60545,0.78825,0.69108,0.69753,0.4926,0.7414,1.85504,0.70594,1.02099,0.000321981,0.000321981,0.000321981
165,414.234,0.51533,0.88149,0.37901,0.89016,0.81217,0.7104,0.75668,0.59867,0.77097,0.67594,0.68255,0.47731,0.75426,1.90592,0.73992,1.04497,0.000313729,0.000313729,0.000313729
166,416.663,0.48406,0.8476,0.37298,0.88855,0.80529,0.7063,0.76631,0.59714,0.75243,0.69793,0.69437,0.47958,0.75387,1.95181,0.75417,1.0574,0.000305478,0.000305478,0.000305478
167,419.087,0.49335,0.7983,0.35884,0.89304,0.82509,0.70526,0.75928,0.59371,0.78586,0.67287,0.69443,0.47295,0.75599,1.93626,0.75693,1.04032,0.000297226,0.000297226,0.000297226
168,421.541,0.50451,0.83515,0.37277,0.89439,0.77362,0.73728,0.74481,0.59015,0.71447,0.69108,0.68629,0.48326,0.75027,1.92642,0.70252,1.00408,0.000288974,0.000288974,0.000288974
169,424.025,0.50146,0.81982,0.36089,0.88717,0.78586,0.72104,0.73676,0.57855,0.73602,0.65772,0.68417,0.48376,0.76381,1.91788,0.7255,1.01623,0.000280723,0.000280723,0.000280723
170,426.535,0.52056,0.88284,0.38127,0.90148,0.79853,0.70566,0.7647,0.59727,0.74221,0.66735,0.70035,0.49077,0.75649,1.88954,0.72753,1.0202,0.000272471,0.000272471,0.000272471
171,429.142,0.49653,0.8299,0.36302,0.8848,0.82317,0.71763,0.77788,0.60172,0.76998,0.67857,0.71384,0.48919,0.75142,1.88441,0.69608,1.02529,0.00026422,0.00026422,0.00026422
172,431.592,0.49601,0.84575,0.35269,0.8951,0.78426,0.76525,0.78433,0.60364,0.77216,0.70049,0.72058,0.48936,0.76865,1.90705,0.69384,1.05159,0.000255968,0.000255968,0.000255968
173,433.994,0.4849,0.89218,0.35899,0.88425,0.81256,0.72789,0.78579,0.6065,0.78217,0.70049,0.72371,0.49258,0.79896,1.88937,0.67452,1.0925,0.000247716,0.000247716,0.000247716
174,436.472,0.52146,0.84669,0.3645,0.89832,0.75217,0.8006,0.77773,0.60581,0.74014,0.72492,0.71586,0.48754,0.79023,1.87038,0.67239,1.10336,0.000239465,0.000239465,0.000239465
175,438.922,0.5132,0.86921,0.37684,0.91648,0.74222,0.76759,0.76402,0.5922,0.76127,0.72077,0.71743,0.48412,0.78565,1.94549,0.67778,1.11658,0.000231213,0.000231213,0.000231213
176,441.439,0.50028,0.85522,0.36989,0.89708,0.75402,0.74837,0.7371,0.58465,0.73876,0.71184,0.69789,0.47615,0.79074,1.96871,0.69846,1.11007,0.000222961,0.000222961,0.000222961
177,443.915,0.48549,0.8035,0.35959,0.88453,0.74427,0.72684,0.73907,0.58689,0.746,0.69364,0.70901,0.48205,0.79747,1.98221,0.70668,1.10697,0.00021471,0.00021471,0.00021471
178,446.47,0.51261,0.82978,0.35735,0.91843,0.73935,0.74243,0.74413,0.58618,0.74992,0.68824,0.71895,0.48774,0.81394,1.99852,0.69492,1.14406,0.000206458,0.000206458,0.000206458
179,448.903,0.48124,0.80467,0.34622,0.87624,0.79406,0.71591,0.74832,0.58255,0.7769,0.67306,0.7116,0.4747,0.80578,1.91787,0.69804,1.12829,0.000198206,0.000198206,0.000198206
180,451.469,0.48711,0.8231,0.33951,0.8819,0.80896,0.69945,0.75395,0.58803,0.76438,0.6892,0.70655,0.48103,0.77837,1.89381,0.71029,1.0873,0.000189955,0.000189955,0.000189955
181,453.856,0.51886,0.8751,0.37394,0.91189,0.76805,0.7375,0.76786,0.60014,0.73722,0.70562,0.70538,0.48187,0.76513,1.90393,0.69292,1.05814,0.000181703,0.000181703,0.000181703
182,456.271,0.50502,0.82445,0.364,0.91528,0.80009,0.73487,0.77416,0.60382,0.75584,0.7236,0.70705,0.48183,0.7558,1.92451,0.69145,1.04868,0.000173451,0.000173451,0.000173451
183,458.617,0.47588,0.82728,0.34265,0.89771,0.79708,0.73249,0.77327,0.60521,0.76691,0.70811,0.71007,0.47801,0.76502,1.92361,0.67966,1.0451,0.0001652,0.0001652,0.0001652
184,460.995,0.46789,0.76104,0.36239,0.88467,0.80955,0.72319,0.78436,0.61049,0.76066,0.71404,0.71408,0.48807,0.75871,1.93066,0.65799,1.03862,0.000156948,0.000156948,0.000156948
185,463.475,0.47379,0.83979,0.34731,0.88048,0.8212,0.71665,0.78384,0.6059,0.79022,0.69108,0.71181,0.48307,0.75412,1.95058,0.65645,1.03927,0.000148696,0.000148696,0.000148696
186,465.889,0.49108,0.78323,0.35797,0.9016,0.75806,0.78093,0.78157,0.60577,0.75532,0.71331,0.70955,0.48275,0.74684,1.94154,0.65511,1.03115,0.000140445,0.000140445,0.000140445
187,468.268,0.51521,0.9031,0.38725,0.9015,0.75379,0.77289,0.7739,0.60268,0.7192,0.72811,0.70623,0.47761,0.76005,1.92938,0.65714,1.04254,0.000132193,0.000132193,0.000132193
188,470.876,0.48781,0.8751,0.37807,0.89802,0.76582,0.76466,0.77437,0.60334,0.75402,0.70133,0.71719,0.48609,0.76027,1.93563,0.64106,1.06299,0.000123941,0.000123941,0.000123941
189,473.387,0.44298,0.81356,0.3313,0.87913,0.75492,0.7621,0.77201,0.60687,0.76444,0.69159,0.71285,0.48632,0.76835,1.92383,0.64291,1.07092,0.00011569,0.00011569,0.00011569
190,475.85,0.47591,0.79425,0.34862,0.87966,0.73254,0.77102,0.76528,0.60362,0.75256,0.69214,0.70799,0.48178,0.76841,1.9084,0.65232,1.06934,0.000107438,0.000107438,0.000107438
191,479.34,0.45446,0.78077,0.34098,0.87632,0.75553,0.76169,0.76831,0.60049,0.752,0.69544,0.70494,0.48529,0.76466,1.96199,0.66658,1.06508,9.91865e-05,9.91865e-05,9.91865e-05
192,481.813,0.47642,0.79855,0.3528,0.90787,0.73383,0.7929,0.7652,0.59883,0.74877,0.7039,0.70382,0.48502,0.74941,1.96447,0.67151,1.02992,9.09349e-05,9.09349e-05,9.09349e-05
193,484.121,0.45637,0.79685,0.33234,0.88243,0.73968,0.79034,0.77355,0.60683,0.76159,0.68507,0.70512,0.48234,0.74526,1.96723,0.67899,1.02981,8.26832e-05,8.26832e-05,8.26832e-05
194,486.671,0.44901,0.70009,0.32217,0.87763,0.75517,0.77124,0.77838,0.61031,0.78511,0.67397,0.71112,0.48647,0.74147,1.99147,0.6708,1.03369,7.44316e-05,7.44316e-05,7.44316e-05
195,488.931,0.47959,0.78437,0.33837,0.90185,0.8119,0.70721,0.78213,0.60943,0.77988,0.68159,0.71147,0.48679,0.7431,2.01036,0.64439,1.03997,6.61799e-05,6.61799e-05,6.61799e-05
196,491.386,0.42111,0.82619,0.33969,0.88118,0.75241,0.75663,0.78101,0.61321,0.75667,0.69099,0.70886,0.48742,0.74701,2.02875,0.62274,1.05461,5.79283e-05,5.79283e-05,5.79283e-05
197,493.774,0.45299,0.81223,0.33842,0.88731,0.7379,0.773,0.77991,0.61975,0.75572,0.69789,0.71202,0.4897,0.74045,2.02755,0.62294,1.04477,4.96766e-05,4.96766e-05,4.96766e-05
198,496.148,0.43104,0.73554,0.29698,0.87036,0.76962,0.75174,0.78427,0.62196,0.75253,0.69789,0.71113,0.49063,0.74465,2.00381,0.63455,1.04657,4.1425e-05,4.1425e-05,4.1425e-05
199,498.504,0.41961,0.69783,0.30229,0.85568,0.78895,0.73042,0.78098,0.61935,0.75264,0.69789,0.71032,0.48995,0.73965,2.00065,0.63104,1.04012,3.31733e-05,3.31733e-05,3.31733e-05
200,500.829,0.43804,0.80182,0.31523,0.86775,0.78192,0.73516,0.7837,0.61742,0.75135,0.70218,0.7135,0.4931,0.73422,1.99012,0.63416,1.02976,2.49217e-05,2.49217e-05,2.49217e-05
